,percent
2024-10-18,78.67203219315896
2024-10-21,73.64185110663985
2024-10-22,69.81891348088531
2024-10-23,68.81287726358148
2024-10-24,67.0020120724346
2024-10-25,62.97786720321932
2024-10-28,65.19114688128774
2024-10-29,60.56338028169014
2024-10-30,59.758551307847085
2024-10-31,52.112676056338024
2024-11-01,53.31991951710262
2024-11-04,53.923541247484906
2024-11-05,58.752515090543255
2024-11-06,65.3923541247485
2024-11-07,66.39839034205231
2024-11-08,68.00804828973843
2024-11-11,67.40442655935614
2024-11-12,63.983903420523134
2024-11-13,65.19114688128774
2024-11-14,61.56941649899397
2024-11-15,58.14889336016097
2024-11-18,60.160965794768615
2024-11-19,57.947686116700204
2024-11-20,58.95372233400402
2024-11-21,64.7887323943662
2024-11-22,66.19718309859155
2024-11-25,71.42857142857143
2024-11-26,71.0261569416499
2024-11-27,72.03219315895373
2024-11-29,72.63581488933602
2024-12-02,69.21529175050301
2024-12-03,66.39839034205231
2024-12-04,66.19718309859155
2024-12-05,61.77062374245473
2024-12-06,60.7645875251509
2024-12-09,61.16700201207244
2024-12-10,56.13682092555332
2024-12-11,53.923541247484906
2024-12-12,52.91750503018109
2024-12-13,51.10663983903421
2024-12-16,49.094567404426556
2024-12-17,44.26559356136821
2024-12-18,27.565392354124747
2024-12-19,27.76659959758551
2024-12-20,34.00402414486921
2024-12-23,32.19315895372233
2024-12-24,36.820925553319924
2024-12-26,36.21730382293762
2024-12-27,31.58953722334004
2024-12-30,25.75452716297787
2024-12-31,24.547283702213278
2025-01-02,23.138832997987926
2025-01-03,27.76659959758551
2025-01-06,27.76659959758551
2025-01-07,26.358148893360163
2025-01-08,27.96780684104628
2025-01-10,20.321931589537222
2025-01-13,22.535211267605636
2025-01-14,28.169014084507044
2025-01-15,34.00402414486921
2025-01-16,39.839034205231385
2025-01-17,44.06438631790744
2025-01-21,52.716297786720325
2025-01-22,50.50301810865191
2025-01-23,54.52716297786721
2025-01-24,51.50905432595574
2025-01-27,57.54527162977867
2025-01-28,51.30784708249497
2025-01-29,50.30181086519114
2025-01-30,53.52112676056338
2025-01-31,48.692152917505034
2025-02-03,45.67404426559356
2025-02-04,45.87525150905433
2025-02-05,49.49698189134809
2025-02-06,48.2897384305835
2025-02-07,45.87525150905433
2025-02-10,49.094567404426556
2025-02-11,51.10663983903421
2025-02-12,46.076458752515094
2025-02-13,51.00401606425703
2025-02-14,48.795180722891565
2025-02-18,54.21686746987952
2025-02-19,55.22088353413655
2025-02-20,54.61847389558233
2025-02-21,49.59839357429719
2025-02-24,49.59839357429719
2025-02-25,50.80321285140562
2025-02-26,48.393574297188756
2025-02-27,44.77911646586345
2025-02-28,50.80321285140562
2025-03-03,45.78313253012048
2025-03-04,38.35341365461847
2025-03-05,42.77108433734939
2025-03-06,38.152610441767074
2025-03-07,43.97590361445783
2025-03-10,39.558232931726906
2025-03-11,32.53012048192771
2025-03-12,28.514056224899598
2025-03-13,25.903614457831324
2025-03-14,32.329317269076306
2025-03-17,38.55421686746988
2025-03-18,36.34538152610442
2025-03-19,38.55421686746988
2025-03-20,37.95180722891566
2025-03-21,34.93975903614458
2025-03-24,40.76305220883534
2025-03-25,41.566265060240966
2025-03-26,41.365461847389554
2025-03-27,40.16064257028113
2025-03-28,34.33734939759036
2025-03-31,39.3574297188755
2025-04-01,40.16064257028113
2025-04-02,42.570281124497996
2025-04-03,30.72289156626506
2025-04-04,13.453815261044177
2025-04-07,8.835341365461847
2025-04-08,7.028112449799197
2025-04-09,18.072289156626507
2025-04-10,15.060240963855422
2025-04-11,18.87550200803213
2025-04-14,24.29718875502008
2025-04-15,23.293172690763054
2025-04-16,21.485943775100402
2025-04-17,22.89156626506024
2025-04-21,15.461847389558233
2025-04-22,22.690763052208833
2025-04-23,25.502008032128515
2025-04-24,29.919678714859437
2025-04-25,29.31726907630522
2025-04-28,30.32128514056225
2025-04-29,34.93975903614458
2025-04-30,37.148594377510044
2025-05-01,36.34538152610442
2025-05-02,48.19277108433735
2025-05-05,46.1847389558233
2025-05-06,43.97590361445783
2025-05-07,48.99598393574297
2025-05-08,54.01606425702812
2025-05-09,55.020080321285135
2025-05-12,68.67469879518072
2025-05-13,67.26907630522089
2025-05-14,62.048192771084345
2025-05-15,69.67871485943775
2025-05-16,75.50200803212851
2025-05-19,75.30120481927712
2025-05-20,75.70281124497991
2025-05-21,62.048192771084345
2025-05-22,59.23694779116466
2025-05-23,58.43373493975904
2025-05-27,69.27710843373494
2025-05-28,64.05622489959839
2025-05-29,66.66666666666666
2025-05-30,67.8714859437751
2025-06-02,66.66666666666666
2025-06-03,69.67871485943775
2025-06-04,67.67068273092369
2025-06-05,65.46184738955823
2025-06-06,68.47389558232932
2025-06-09,71.285140562249
2025-06-10,75.50200803212851
2025-06-11,73.89558232931726
2025-06-12,76.70682730923694
2025-06-13,67.8714859437751
2025-06-16,73.69477911646585
2025-06-17,63.65461847389559
2025-06-18,64.2570281124498
2025-06-20,65.06024096385542
2025-06-23,71.8875502008032
2025-06-24,75.70281124497991
2025-06-25,69.67871485943775
2025-06-26,72.28915662650603
2025-06-27,75.50200803212851
2025-06-30,76.70682730923694
2025-07-01,82.32931726907631
2025-07-02,79.11646586345381
2025-07-03,81.32530120481928
2025-07-07,76.30522088353415
2025-07-08,76.30522088353415
2025-07-09,76.10441767068274
2025-07-10,75.70281124497991
2025-07-11,70.68273092369478
2025-07-14,72.28915662650603
2025-07-15,63.45381526104418
2025-07-16,66.26506024096386
2025-07-17,69.67871485943775
2025-07-18,69.67871485943775
2025-07-21,66.06425702811245
2025-07-22,74.8995983935743
2025-07-23,76.10441767068274
2025-07-24,73.69477911646585
2025-07-25,74.49799196787149
2025-07-28,69.67871485943775
2025-07-29,68.47389558232932
2025-07-30,64.05622489959839
2025-07-31,59.036144578313255
2025-08-01,51.204819277108435
2025-08-04,57.22891566265061
2025-08-05,56.22489959839358
2025-08-06,52.81124497991968
2025-08-07,56.42570281124498
2025-08-08,57.22891566265061
2025-08-11,56.22489959839358
2025-08-12,62.24899598393574
2025-08-13,67.26907630522089
2025-08-14,65.46184738955823
2025-08-15,61.44578313253012
2025-08-18,61.24497991967871
2025-08-19,64.45783132530121
2025-08-20,65.06024096385542
2025-08-21,63.05220883534136
2025-08-22,71.6867469879518
2025-08-25,65.86345381526104
2025-08-26,65.66265060240963
2025-08-27,66.06425702811245
2025-08-28,65.26104417670683
2025-08-29,64.45783132530121
2025-09-02,60.24096385542169
2025-09-03,59.63855421686747
2025-09-04,62.44979919678715
2025-09-05,60.8433734939759
2025-09-08,62.048192771084345
2025-09-09,61.84738955823293
2025-09-10,59.83935742971887
2025-09-11,65.66265060240963
2025-09-12,62.44979919678715
2025-09-15,57.63052208835341
2025-09-16,54.41767068273092
2025-09-17,55.22088353413655
2025-09-18,57.42971887550201
2025-09-19,57.22891566265061
2025-09-22,56.22489959839358
2025-09-23,58.032128514056225
2025-09-24,56.62650602409639
2025-09-25,51.606425702811244
2025-09-26,56.62650602409639
2025-09-29,57.028112449799195
2025-09-30,58.032128514056225
2025-10-01,57.22891566265061
2025-10-02,57.028112449799195
2025-10-03,58.835341365461844
2025-10-06,57.831325301204814
2025-10-07,55.020080321285135
2025-10-08,55.82329317269076
2025-10-09,50.602409638554214
2025-10-10,38.152610441767074
2025-10-13,43.373493975903614
2025-10-14,49.59839357429719
2025-10-15,48.59437751004016
2025-10-16,42.168674698795186
2025-10-17,46.3855421686747
2025-10-20,51.80722891566265
2025-10-21,54.01606425702812
2025-10-22,50.602409638554214
2025-10-23,53.41365461847389
2025-10-24,53.41365461847389
2025-10-27,56.71342685370742
2025-10-28,48.897795591182366
2025-10-29,43.08617234468938
2025-10-30,41.883767535070135
2025-10-31,41.68336673346693
2025-11-03,39.67935871743487
2025-11-04,39.67935871743487
2025-11-05,41.28256513026052
2025-11-06,39.67935871743487
2025-11-07,42.68537074148296
2025-11-10,45.49098196392786
2025-11-11,49.498997995991985
2025-11-12,49.79919678714859
2025-11-13,43.28657314629258
2025-11-14,41.883767535070135
2025-11-17,36.87374749498998
2025-11-18,35.671342685370746
2025-11-19,35.87174348697395
2025-11-20,31.462925851703403
2025-11-21,38.07615230460922
2025-11-24,41.68336673346693
2025-11-25,49.298597194388776
2025-11-26,53.90781563126252
2025-11-28,56.51302605210421
2025-12-01,50.901803607214426
2025-12-02,49.498997995991985
2025-12-03,51.503006012024045
2025-12-04,53.707414829659314
2025-12-05,53.50701402805611
2025-12-08,50.1002004008016
2025-12-09,48.69739478957916
2025-12-10,52.30460921843687
2025-12-11,58.91783567134269
2025-12-12,56.1122244488978
2025-12-15,58.31663326653307
2025-12-16,53.90781563126252
2025-12-17,54.10821643286573
2025-12-18,55.11022044088176
2025-12-19,54.70941883767535
2025-12-22,58.91783567134269
2025-12-23,58.91783567134269
2025-12-24,60.92184368737475
2025-12-26,60.120240480961925
2025-12-29,60.52104208416834
2025-12-30,60.72144288577155
2025-12-31,55.51102204408818
2026-01-02,56.91382765531062
2026-01-05,61.12224448897795
2026-01-06,64.72945891783567
2026-01-07,58.31663326653307
2026-01-08,65.33066132264528
2026-01-09,67.73547094188376
2026-01-12,66.73346693386773
2026-01-13,65.33066132264528
2026-01-14,69.53907815631263
2026-01-15,71.34268537074149
2026-01-16,70.54108216432866
2026-01-20,62.525050100200396
2026-01-21,69.33867735470942
2026-01-22,67.93587174348697
2026-01-23,67.93587174348697
2026-01-26,69.53907815631263
2026-01-27,67.73547094188376
2026-01-28,63.727454909819635
2026-01-29,65.53106212424849
2026-01-30,67.53507014028057
